Program,Year,Period,Week Ending,Geo Level,State,State ANSI,Ag District,Ag District Code,County,County ANSI,Zip Code,Region,watershed_code,Watershed,Commodity,Data Item,Domain,Domain Category,Value,CV (%)
SURVEY,2018,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,NEW JERSEY,34,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"108,800",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"6,600",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"8,037,000",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"467,400",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,82,
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"32,300",
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NEW YORK,36,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"435,100",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,300",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,900",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"6,609,000",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"253,000",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,110,
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,NORTH CAROLINA,37,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"250,500",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,000",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,024,000",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"666,000",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,180,
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"14,000",
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,OHIO,39,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"652,000",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,500",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,600",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"9,781,000",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"675,000",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,270,
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"7,123,000",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"276,100",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"29,700",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,658,000",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"18,461",
SURVEY,2018,YEAR,,STATE,OREGON,41,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"645,300",
SURVEY,2018,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"70,771,000",
SURVEY,2018,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"4,154,900",
SURVEY,2018,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"669,000",
SURVEY,2018,YEAR,,STATE,OTHER STATES,,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,"3,325",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,700",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"7,300",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"13,852,000",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"655,500",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,115,
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"34,700",
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2018,YEAR,,STATE,PENNSYLVANIA,42,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"620,800",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"1,700",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,264,000",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"116,800",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,73,
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,264,000",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"103,400",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"13,400",
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,TENNESSEE,47,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"103,400",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,900",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,400",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,069,000",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,617,000",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,330,
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,069,000",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,615,400",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,600",
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,TEXAS,48,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,615,400",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"5,200",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"5,800",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,366,000",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,066,000",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,205,
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"15,366,000",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,024,400",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"41,600",
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,VIRGINIA,51,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,024,400",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"2,400",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"2,800",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,844,000",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"300,000",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,125,
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"11,844,000",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"296,100",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"3,900",
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,WASHINGTON,53,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"296,100",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"3,700",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,100",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,791,000",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"244,200",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,66,
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"2,791,000",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"214,700",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"29,500",
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2018,YEAR,,STATE,WISCONSIN,55,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"214,700",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"4,400",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"4,500",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,742,000",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,452,000",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,330,
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"20,742,000",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,450,500",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,500",
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED,0,
SURVEY,2017,YEAR,,STATE,CALIFORNIA,6,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"1,450,500",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES HARVESTED,TOTAL,NOT SPECIFIED,"17,400",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,PUMPKINS - ACRES PLANTED,TOTAL,NOT SPECIFIED,"17,900",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED,"24,421,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,438,000",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS - YIELD, MEASURED IN CWT / ACRE",TOTAL,NOT SPECIFIED,370,
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, NOT SOLD - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"135,200",
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING - PRODUCTION, MEASURED IN $",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, PROCESSING, UTILIZED - PRODUCTION, MEASURED IN TONS",TOTAL,NOT SPECIFIED, (D),
SURVEY,2017,YEAR,,STATE,ILLINOIS,17,,,,,,,0,,PUMPKINS,"PUMPKINS, UTILIZED - PRODUCTION, MEASURED IN CWT",TOTAL,NOT SPECIFIED,"6,302,800",
